Initial.Name,bill,vote,District,Party
J. Nemes,HB9,YEA,H33,Republican
J. Stewart,HB9,YEA,H86,Republican
T. Couch,HB9,YEA,H90,Republican
K. Imes,HB9,YEA,H5,Republican
D. Osborne,HB9,YEA,H59,Republican
W. Stone,HB9,YEA,H22,Democratic
W. Coursey,HB9,YEA,H6,Democratic
J. Jenkins,HB9,YEA,H44,Democratic
S. Overly,HB9,YEA,H72,Democratic
W. Thomas,HB9,YEA,H8,Republican
J. DeCesare,HB9,YEA,H17,Republican
DJ. Johnson,HB9,YEA,H13,Republican
R. Palumbo,HB9,YEA,H76,Democratic
J. Tipton,HB9,YEA,H53,Republican
M. Dossett,HB9,YEA,H9,Republican
J. Kay,HB9,YEA,H56,Democratic
P. Pratt,HB9,YEA,H62,Republican
T. Turner,HB9,YEA,H85,Republican
J. DuPlessis,HB9,YEA,H25,Republican
D. Keene,HB9,YEA,H67,Democratic
M. Prunty,HB9,YEA,H15,Republican
K. Upchurch,HB9,YEA,H52,Republican
D. Elliott,HB9,YEA,H54,Republican
K. King,HB9,YEA,H55,Republican
R. Rand,HB9,YEA,H47,Democratic
G. Watkins,HB9,YEA,H3,Democratic
J. Fischer,HB9,YEA,H68,Republican
A. Koenig,HB9,YEA,H69,Republican
W. Reed,HB9,YEA,H24,Republican
R. Webber,HB9,YEA,H26,Republican
K. Fleming,HB9,YEA,H48,Republican
S. Lee,HB9,YEA,H45,Republican
J. Richards,HB9,YEA,H20,Democratic
W. Wells,HB9,YEA,H97,Republican
C. Fugate,HB9,YEA,H84,Republican
D. Mayfield,HB9,YEA,H73,Republican
S. Riggs,HB9,YEA,H31,Democratic
S. Westrom,HB9,YEA,H79,Democratic
A. Gentry,HB9,YEA,H46,Democratic
C. McCoy,HB9,YEA,H50,Republican
S. Riley,HB9,YEA,H23,Republican
A. Wuchner,HB9,YEA,H66,Republican
R. Goforth,HB9,YEA,H81,Republican
D. Meade,HB9,YEA,H80,Republican
R. Rothenburger,HB9,YEA,H58,Republican
J. York,HB9,YEA,H96,Republican
J. Gooch,HB9,YEA,H12,Republican
M. Meredith,HB9,YEA,H19,Republican
L. Belcher,HB9,NAY,H49,Democratic
J. Donohue,HB9,NAY,H37,Democratic
M. Marzian,HB9,NAY,H34,Democratic
J. Wayne,HB9,NAY,H35,Democratic
G. Brown,HB9,NAY,H77,Democratic
K. Flood,HB9,NAY,H75,Democratic
R. Meeks,HB9,NAY,H42,Democratic
L. Brown,HB9,NV,H95,Republican
K. Sinnette,HB9,NV,H100,Democratic
D. Owens,HB9,NV,H43,Democratic
B. Linder,HB9,NV,H61,Republican
J. Greer,HB9,NV,H27,Democratic
J. Petrie,HB9,NV,H16,Republican
C. Morgan,HB9,NV,H81,Republican
L. Bechler,HB10,YEA,H4,Republican
A. Gentry,HB10,YEA,H46,Democratic
D. Meade,HB10,YEA,H80,Republican
S. Riley,HB10,YEA,H23,Republican
D. Bentley,HB10,YEA,H98,Republican
J. Gooch,HB10,YEA,H12,Republican
M. Meredith,HB10,YEA,H19,Republican
R. Rothenburger,HB10,YEA,H58,Republican
R. Benvenuti,HB10,YEA,H88,Republican
D. Hale,HB10,YEA,H74,Republican
S. Miles,HB10,YEA,H7,Republican
B. Rowland,HB10,YEA,H21,Republican
J. Blanton,HB10,YEA,H92,Republican
C. Harris,HB10,YEA,H93,Democratic
J. Miller,HB10,YEA,H36,Republican
S. Rudy,HB10,YEA,H1,Republican
K. Bratcher,HB10,YEA,H29,Republican
M. Hart,HB10,YEA,H78,Republican
R. Mills,HB10,YEA,H11,Republican
S. Santoro,HB10,YEA,H60,Republican
L. Brown,HB10,YEA,H95,Republican
R. Heath,HB10,YEA,H2,Republican
T. Moore,HB10,YEA,H18,Republican
J. Shell,HB10,YEA,H71,Republican
J. Carney,HB10,YEA,H51,Republican
T. Herald,HB10,YEA,H91,Republican
C. Morgan,HB10,YEA,H81,Republican
D. St. Onge,HB10,YEA,H63,Republican
M. Castlen,HB10,YEA,H14,Republican
J. Hoover,HB10,YEA,H83,Republican
K. Moser,HB10,YEA,H64,Republican
J. Stewart,HB10,YEA,H86,Republican
T. Couch,HB10,YEA,H90,Republican
R. Bunch,HB10,YEA,H82,Republican
R. Nelson,HB10,YEA,H87,Democratic
W. Thomas,HB10,YEA,H8,Republican
W. Coursey,HB10,YEA,H6,Democratic
K. Imes,HB10,YEA,H5,Republican
J. Nemes,HB10,YEA,H33,Republican
J. Tipton,HB10,YEA,H53,Republican
J. DeCesare,HB10,YEA,H17,Republican
DJ. Johnson,HB10,YEA,H13,Republican
D. Osborne,HB10,YEA,H59,Republican
T. Turner,HB10,YEA,H85,Republican
M. Dossett,HB10,YEA,H9,Republican
J. Kay,HB10,YEA,H56,Democratic
J. Petrie,HB10,YEA,H16,Republican
K. Upchurch,HB10,YEA,H52,Republican
J. DuPlessis,HB10,YEA,H25,Republican
K. King,HB10,YEA,H55,Republican
P. Pratt,HB10,YEA,H62,Republican
G. Watkins,HB10,YEA,H3,Democratic
D. Elliott,HB10,YEA,H54,Republican
A. Koenig,HB10,YEA,H69,Republican
M. Prunty,HB10,YEA,H15,Republican
R. Webber,HB10,YEA,H26,Republican
J. Fischer,HB10,YEA,H68,Republican
S. Lee,HB10,YEA,H45,Republican
W. Reed,HB10,YEA,H24,Republican
W. Wells,HB10,YEA,H97,Republican
K. Fleming,HB10,YEA,H48,Republican
D. Mayfield,HB10,YEA,H73,Republican
J. Richards,HB10,YEA,H20,Democratic
A. Wuchner,HB10,YEA,H66,Republican
C. Fugate,HB10,YEA,H84,Republican
C. McCoy,HB10,YEA,H50,Republican
S. Riggs,HB10,YEA,H31,Democratic
J. York,HB10,YEA,H96,Republican
R. Adkins,HB10,NAY,H99,Democratic
J. Greer,HB10,NAY,H27,Democratic
S. Overly,HB10,NAY,H72,Democratic
J. Sims,HB10,NAY,H70,Democratic
G. Brown,HB10,NAY,H77,Democratic
J. Jenkins,HB10,NAY,H44,Democratic
R. Palumbo,HB10,NAY,H76,Democratic
K. Sinnette,HB10,NAY,H100,Democratic
M. Cantrell,HB10,NAY,H38,Democratic
M. Marzian,HB10,NAY,H34,Democratic
R. Rand,HB10,NAY,H47,Democratic
W. Stone,HB10,NAY,H22,Democratic
J. Donohue,HB10,NAY,H37,Democratic
R. Meeks,HB10,NAY,H42,Democratic
A. Scott,HB10,NAY,H41,Democratic
J. Wayne,HB10,NAY,H35,Democratic
K. Flood,HB10,NAY,H75,Democratic
R. Meyer,HB10,NAY,H39,Democratic
A. Simpson,HB10,NAY,H65,Democratic
S. Westrom,HB10,NAY,H79,Democratic
D. Graham,HB10,NAY,H57,Democratic
P. Moffett,HB10,NAY,H32,Republican
T. Burch,HB10,NV,H30,Democratic
D. Owens,HB10,NV,H43,Democratic
B. Linder,HB10,NV,H61,Republican
D. Horlander,HB10,NV,H40,Democratic
A. Hatton,HB10,NV,H94,Democratic
D. Schamore,HB10,NV,H10,Democratic
C. Miller,HB10,NV,H28,Democratic
D. Keene,HB10,NV,H67,Democratic
R. Adkins,HB11,YEA,H99,Democratic
C. Fugate,HB11,YEA,H84,Republican
D. Meade,HB11,YEA,H80,Republican
S. Riggs,HB11,YEA,H31,Democratic
L. Bechler,HB11,YEA,H4,Republican
A. Gentry,HB11,YEA,H46,Democratic
M. Meredith,HB11,YEA,H19,Republican
S. Riley,HB11,YEA,H23,Republican
L. Belcher,HB11,YEA,H49,Democratic
R. Goforth,HB11,YEA,H81,Republican
C. Miller,HB11,YEA,H28,Democratic
R. Rothenburger,HB11,YEA,H58,Republican
D. Bentley,HB11,YEA,H98,Republican
J. Gooch,HB11,YEA,H12,Republican
J. Miller,HB11,YEA,H36,Republican
B. Rowland,HB11,YEA,H21,Republican
R. Benvenuti,HB11,YEA,H88,Republican
D. Graham,HB11,YEA,H57,Democratic
R. Mills,HB11,YEA,H11,Republican
S. Rudy,HB11,YEA,H1,Republican
J. Blanton,HB11,YEA,H92,Republican
J. Greer,HB11,YEA,H27,Democratic
P. Moffett,HB11,YEA,H32,Republican
S. Santoro,HB11,YEA,H60,Republican
K. Bratcher,HB11,YEA,H29,Republican
D. Hale,HB11,YEA,H74,Republican
T. Moore,HB11,YEA,H18,Republican
D. Schamore,HB11,YEA,H10,Democratic
G. Brown,HB11,YEA,H77,Democratic
C. Harris,HB11,YEA,H93,Democratic
C. Morgan,HB11,YEA,H81,Republican
J. Shell,HB11,YEA,H71,Republican
L. Brown,HB11,YEA,H95,Republican
M. Hart,HB11,YEA,H78,Republican
K. Moser,HB11,YEA,H64,Republican
J. Sims,HB11,YEA,H70,Democratic
T. Burch,HB11,YEA,H30,Democratic
A. Hatton,HB11,YEA,H94,Democratic
R. Nelson,HB11,YEA,H87,Democratic
D. St. Onge,HB11,YEA,H63,Republican
M. Cantrell,HB11,YEA,H38,Democratic
R. Heath,HB11,YEA,H2,Republican
J. Nemes,HB11,YEA,H33,Republican
J. Stewart,HB11,YEA,H86,Republican
J. Carney,HB11,YEA,H51,Republican
R. Bunch,HB11,YEA,H82,Republican
D. Osborne,HB11,YEA,H59,Republican
W. Stone,HB11,YEA,H22,Democratic
M. Castlen,HB11,YEA,H14,Republican
K. Imes,HB11,YEA,H5,Republican
S. Overly,HB11,YEA,H72,Democratic
W. Thomas,HB11,YEA,H8,Republican
T. Couch,HB11,YEA,H90,Republican
DJ. Johnson,HB11,YEA,H13,Republican
R. Palumbo,HB11,YEA,H76,Democratic
J. Tipton,HB11,YEA,H53,Republican
W. Coursey,HB11,YEA,H6,Democratic
K. King,HB11,YEA,H55,Republican
J. Petrie,HB11,YEA,H16,Republican
K. Upchurch,HB11,YEA,H52,Republican
J. DeCesare,HB11,YEA,H17,Republican
A. Koenig,HB11,YEA,H69,Republican
P. Pratt,HB11,YEA,H62,Republican
J. Wayne,HB11,YEA,H35,Democratic
M. Dossett,HB11,YEA,H9,Republican
S. Lee,HB11,YEA,H45,Republican
M. Prunty,HB11,YEA,H15,Republican
R. Webber,HB11,YEA,H26,Republican
J. DuPlessis,HB11,YEA,H25,Republican
M. Marzian,HB11,YEA,H34,Democratic
R. Rand,HB11,YEA,H47,Democratic
S. Westrom,HB11,YEA,H79,Democratic
D. Elliott,HB11,YEA,H54,Republican
D. Mayfield,HB11,YEA,H73,Republican
W. Reed,HB11,YEA,H24,Republican
A. Wuchner,HB11,YEA,H66,Republican
J. Fischer,HB11,YEA,H68,Republican
C. McCoy,HB11,YEA,H50,Republican
J. Richards,HB11,YEA,H20,Democratic
J. York,HB11,YEA,H96,Republican
K. Fleming,HB11,YEA,H48,Republican
J. Donohue,HB11,NAY,H37,Democratic
K. Flood,HB11,NAY,H75,Democratic
J. Jenkins,HB11,NAY,H44,Democratic
A. Simpson,HB11,NAY,H65,Democratic
T. Herald,HB11,NV,H91,Republican
T. Turner,HB11,NV,H85,Republican
S. Miles,HB11,NV,H7,Republican
D. Keene,HB11,NV,H67,Democratic
J. Hoover,HB11,NV,H83,Republican
G. Watkins,HB11,NV,H3,Democratic
D. Owens,HB11,NV,H43,Democratic
B. Linder,HB11,NV,H61,Republican
D. Horlander,HB11,NV,H40,Democratic
W. Wells,HB11,NV,H97,Republican
A. Scott,HB11,NV,H41,Democratic
R. Meeks,HB11,NV,H42,Democratic
J. Kay,HB11,NV,H56,Democratic
K. Sinnette,HB11,NV,H100,Democratic
R. Meyer,HB11,NV,H39,Democratic
R. Adkins,HB21,YEA,H99,Democratic
A. Gentry,HB21,YEA,H46,Democratic
C. McCoy,HB21,YEA,H50,Republican
S. Riley,HB21,YEA,H23,Republican
L. Bechler,HB21,YEA,H4,Republican
R. Goforth,HB21,YEA,H81,Republican
D. Meade,HB21,YEA,H80,Republican
R. Rothenburger,HB21,YEA,H58,Republican
L. Belcher,HB21,YEA,H49,Democratic
J. Gooch,HB21,YEA,H12,Republican
R. Meeks,HB21,YEA,H42,Democratic
B. Rowland,HB21,YEA,H21,Republican
D. Bentley,HB21,YEA,H98,Republican
D. Graham,HB21,YEA,H57,Democratic
M. Meredith,HB21,YEA,H19,Republican
S. Rudy,HB21,YEA,H1,Republican
R. Benvenuti,HB21,YEA,H88,Republican
D. Hale,HB21,YEA,H74,Republican
R. Meyer,HB21,YEA,H39,Democratic
S. Santoro,HB21,YEA,H60,Republican
J. Blanton,HB21,YEA,H92,Republican
C. Harris,HB21,YEA,H93,Democratic
S. Miles,HB21,YEA,H7,Republican
D. Schamore,HB21,YEA,H10,Democratic
K. Bratcher,HB21,YEA,H29,Republican
M. Hart,HB21,YEA,H78,Republican
C. Miller,HB21,YEA,H28,Democratic
A. Scott,HB21,YEA,H41,Democratic
G. Brown,HB21,YEA,H77,Democratic
A. Hatton,HB21,YEA,H94,Democratic
J. Miller,HB21,YEA,H36,Republican
J. Shell,HB21,YEA,H71,Republican
T. Burch,HB21,YEA,H30,Democratic
R. Heath,HB21,YEA,H2,Republican
R. Mills,HB21,YEA,H11,Republican
A. Simpson,HB21,YEA,H65,Democratic
M. Cantrell,HB21,YEA,H38,Democratic
T. Herald,HB21,YEA,H91,Republican
P. Moffett,HB21,YEA,H32,Republican
J. Sims,HB21,YEA,H70,Democratic
J. Carney,HB21,YEA,H51,Republican
J. Hoover,HB21,YEA,H83,Republican
T. Moore,HB21,YEA,H18,Republican
D. St. Onge,HB21,YEA,H63,Republican
M. Castlen,HB21,YEA,H14,Republican
D. Horlander,HB21,YEA,H40,Democratic
K. Moser,HB21,YEA,H64,Republican
J. Stewart,HB21,YEA,H86,Republican
T. Couch,HB21,YEA,H90,Republican
R. Bunch,HB21,YEA,H82,Republican
R. Nelson,HB21,YEA,H87,Democratic
W. Stone,HB21,YEA,H22,Democratic
W. Coursey,HB21,YEA,H6,Democratic
K. Imes,HB21,YEA,H5,Republican
J. Nemes,HB21,YEA,H33,Republican
W. Thomas,HB21,YEA,H8,Republican
J. DeCesare,HB21,YEA,H17,Republican
J. Jenkins,HB21,YEA,H44,Democratic
D. Osborne,HB21,YEA,H59,Republican
J. Tipton,HB21,YEA,H53,Republican
J. Donohue,HB21,YEA,H37,Democratic
DJ. Johnson,HB21,YEA,H13,Republican
S. Overly,HB21,YEA,H72,Democratic
T. Turner,HB21,YEA,H85,Republican
M. Dossett,HB21,YEA,H9,Republican
J. Kay,HB21,YEA,H56,Democratic
R. Palumbo,HB21,YEA,H76,Democratic
K. Upchurch,HB21,YEA,H52,Republican
J. DuPlessis,HB21,YEA,H25,Republican
D. Keene,HB21,YEA,H67,Democratic
P. Pratt,HB21,YEA,H62,Republican
G. Watkins,HB21,YEA,H3,Democratic
D. Elliott,HB21,YEA,H54,Republican
K. King,HB21,YEA,H55,Republican
M. Prunty,HB21,YEA,H15,Republican
J. Wayne,HB21,YEA,H35,Democratic
J. Fischer,HB21,YEA,H68,Republican
A. Koenig,HB21,YEA,H69,Republican
R. Rand,HB21,YEA,H47,Democratic
R. Webber,HB21,YEA,H26,Republican
K. Fleming,HB21,YEA,H48,Republican
S. Lee,HB21,YEA,H45,Republican
W. Reed,HB21,YEA,H24,Republican
W. Wells,HB21,YEA,H97,Republican
K. Flood,HB21,YEA,H75,Democratic
M. Marzian,HB21,YEA,H34,Democratic
J. Richards,HB21,YEA,H20,Democratic
A. Wuchner,HB21,YEA,H66,Republican
C. Fugate,HB21,YEA,H84,Republican
D. Mayfield,HB21,YEA,H73,Republican
S. Riggs,HB21,YEA,H31,Democratic
J. York,HB21,YEA,H96,Republican
L. Brown,HB21,NV,H95,Republican
K. Sinnette,HB21,NV,H100,Democratic
D. Owens,HB21,NV,H43,Democratic
B. Linder,HB21,NV,H61,Republican
J. Greer,HB21,NV,H27,Democratic
S. Westrom,HB21,NV,H79,Democratic
J. Petrie,HB21,NV,H16,Republican
C. Morgan,HB21,NV,H81,Republican
R. Adkins,HB22,YEA,H99,Democratic
A. Gentry,HB22,YEA,H46,Democratic
D. Mayfield,HB22,YEA,H73,Republican
S. Riley,HB22,YEA,H23,Republican
L. Bechler,HB22,YEA,H4,Republican
R. Goforth,HB22,YEA,H81,Republican
C. McCoy,HB22,YEA,H50,Republican
R. Rothenburger,HB22,YEA,H58,Republican
L. Belcher,HB22,YEA,H49,Democratic
J. Gooch,HB22,YEA,H12,Republican
D. Meade,HB22,YEA,H80,Republican
B. Rowland,HB22,YEA,H21,Republican
D. Bentley,HB22,YEA,H98,Republican
D. Graham,HB22,YEA,H57,Democratic
R. Meeks,HB22,YEA,H42,Democratic
S. Rudy,HB22,YEA,H1,Republican
R. Benvenuti,HB22,YEA,H88,Republican
J. Greer,HB22,YEA,H27,Democratic
M. Meredith,HB22,YEA,H19,Republican
S. Santoro,HB22,YEA,H60,Republican
J. Blanton,HB22,YEA,H92,Republican
D. Hale,HB22,YEA,H74,Republican
S. Miles,HB22,YEA,H7,Republican
D. Schamore,HB22,YEA,H10,Democratic
K. Bratcher,HB22,YEA,H29,Republican
C. Harris,HB22,YEA,H93,Democratic
J. Miller,HB22,YEA,H36,Republican
A. Scott,HB22,YEA,H41,Democratic
G. Brown,HB22,YEA,H77,Democratic
M. Hart,HB22,YEA,H78,Republican
R. Mills,HB22,YEA,H11,Republican
J. Shell,HB22,YEA,H71,Republican
T. Burch,HB22,YEA,H30,Democratic
A. Hatton,HB22,YEA,H94,Democratic
P. Moffett,HB22,YEA,H32,Republican
A. Simpson,HB22,YEA,H65,Democratic
M. Cantrell,HB22,YEA,H38,Democratic
R. Heath,HB22,YEA,H2,Republican
T. Moore,HB22,YEA,H18,Republican
J. Sims,HB22,YEA,H70,Democratic
J. Carney,HB22,YEA,H51,Republican
T. Herald,HB22,YEA,H91,Republican
K. Moser,HB22,YEA,H64,Republican
K. Sinnette,HB22,YEA,H100,Democratic
T. Couch,HB22,YEA,H90,Republican
R. Bunch,HB22,YEA,H82,Republican
J. Nemes,HB22,YEA,H33,Republican
D. St. Onge,HB22,YEA,H63,Republican
J. DeCesare,HB22,YEA,H17,Republican
K. Imes,HB22,YEA,H5,Republican
D. Osborne,HB22,YEA,H59,Republican
J. Stewart,HB22,YEA,H86,Republican
J. Donohue,HB22,YEA,H37,Democratic
J. Jenkins,HB22,YEA,H44,Democratic
S. Overly,HB22,YEA,H72,Democratic
W. Stone,HB22,YEA,H22,Democratic
M. Dossett,HB22,YEA,H9,Republican
DJ. Johnson,HB22,YEA,H13,Republican
R. Palumbo,HB22,YEA,H76,Democratic
W. Thomas,HB22,YEA,H8,Republican
J. DuPlessis,HB22,YEA,H25,Republican
J. Kay,HB22,YEA,H56,Democratic
P. Pratt,HB22,YEA,H62,Republican
J. Tipton,HB22,YEA,H53,Republican
D. Elliott,HB22,YEA,H54,Republican
D. Keene,HB22,YEA,H67,Democratic
M. Prunty,HB22,YEA,H15,Republican
K. Upchurch,HB22,YEA,H52,Republican
J. Fischer,HB22,YEA,H68,Republican
K. King,HB22,YEA,H55,Republican
R. Rand,HB22,YEA,H47,Democratic
J. Wayne,HB22,YEA,H35,Democratic
K. Fleming,HB22,YEA,H48,Republican
A. Koenig,HB22,YEA,H69,Republican
W. Reed,HB22,YEA,H24,Republican
S. Westrom,HB22,YEA,H79,Democratic
K. Flood,HB22,YEA,H75,Democratic
S. Lee,HB22,YEA,H45,Republican
J. Richards,HB22,YEA,H20,Democratic
A. Wuchner,HB22,YEA,H66,Republican
C. Fugate,HB22,YEA,H84,Republican
M. Marzian,HB22,YEA,H34,Democratic
S. Riggs,HB22,YEA,H31,Democratic
J. York,HB22,YEA,H96,Republican
L. Brown,HB22,NV,H95,Republican
T. Turner,HB22,NV,H85,Republican
C. Morgan,HB22,NV,H81,Republican
D. Horlander,HB22,NV,H40,Democratic
M. Castlen,HB22,NV,H14,Republican
G. Watkins,HB22,NV,H3,Democratic
R. Nelson,HB22,NV,H87,Democratic
B. Linder,HB22,NV,H61,Republican
W. Coursey,HB22,NV,H6,Democratic
R. Webber,HB22,NV,H26,Republican
D. Owens,HB22,NV,H43,Democratic
R. Meyer,HB22,NV,H39,Democratic
J. Hoover,HB22,NV,H83,Republican
W. Wells,HB22,NV,H97,Republican
J. Petrie,HB22,NV,H16,Republican
C. Miller,HB22,NV,H28,Democratic
R. Adkins,HB30,YEA,H99,Democratic
A. Gentry,HB30,YEA,H46,Democratic
D. Meade,HB30,YEA,H80,Republican
S. Riley,HB30,YEA,H23,Republican
L. Bechler,HB30,YEA,H4,Republican
R. Goforth,HB30,YEA,H81,Republican
R. Meeks,HB30,YEA,H42,Democratic
R. Rothenburger,HB30,YEA,H58,Republican
L. Belcher,HB30,YEA,H49,Democratic
J. Gooch,HB30,YEA,H12,Republican
M. Meredith,HB30,YEA,H19,Republican
B. Rowland,HB30,YEA,H21,Republican
D. Bentley,HB30,YEA,H98,Republican
D. Graham,HB30,YEA,H57,Democratic
R. Meyer,HB30,YEA,H39,Democratic
S. Rudy,HB30,YEA,H1,Republican
R. Benvenuti,HB30,YEA,H88,Republican
J. Greer,HB30,YEA,H27,Democratic
S. Miles,HB30,YEA,H7,Republican
S. Santoro,HB30,YEA,H60,Republican
J. Blanton,HB30,YEA,H92,Republican
D. Hale,HB30,YEA,H74,Republican
C. Miller,HB30,YEA,H28,Democratic
D. Schamore,HB30,YEA,H10,Democratic
K. Bratcher,HB30,YEA,H29,Republican
C. Harris,HB30,YEA,H93,Democratic
J. Miller,HB30,YEA,H36,Republican
J. Shell,HB30,YEA,H71,Republican
L. Brown,HB30,YEA,H95,Republican
M. Hart,HB30,YEA,H78,Republican
R. Mills,HB30,YEA,H11,Republican
A. Simpson,HB30,YEA,H65,Democratic
T. Burch,HB30,YEA,H30,Democratic
A. Hatton,HB30,YEA,H94,Democratic
P. Moffett,HB30,YEA,H32,Republican
J. Sims,HB30,YEA,H70,Democratic
M. Cantrell,HB30,YEA,H38,Democratic
R. Heath,HB30,YEA,H2,Republican
T. Moore,HB30,YEA,H18,Republican
K. Sinnette,HB30,YEA,H100,Democratic
J. Carney,HB30,YEA,H51,Republican
T. Herald,HB30,YEA,H91,Republican
C. Morgan,HB30,YEA,H81,Republican
D. St. Onge,HB30,YEA,H63,Republican
M. Castlen,HB30,YEA,H14,Republican
R. Bunch,HB30,YEA,H82,Republican
K. Moser,HB30,YEA,H64,Republican
J. Stewart,HB30,YEA,H86,Republican
T. Couch,HB30,YEA,H90,Republican
K. Imes,HB30,YEA,H5,Republican
J. Nemes,HB30,YEA,H33,Republican
W. Stone,HB30,YEA,H22,Democratic
W. Coursey,HB30,YEA,H6,Democratic
J. Jenkins,HB30,YEA,H44,Democratic
D. Osborne,HB30,YEA,H59,Republican
W. Thomas,HB30,YEA,H8,Republican
J. DeCesare,HB30,YEA,H17,Republican
DJ. Johnson,HB30,YEA,H13,Republican
S. Overly,HB30,YEA,H72,Democratic
J. Tipton,HB30,YEA,H53,Republican
J. Donohue,HB30,YEA,H37,Democratic
D. Keene,HB30,YEA,H67,Democratic
R. Palumbo,HB30,YEA,H76,Democratic
K. Upchurch,HB30,YEA,H52,Republican
M. Dossett,HB30,YEA,H9,Republican
K. King,HB30,YEA,H55,Republican
J. Petrie,HB30,YEA,H16,Republican
G. Watkins,HB30,YEA,H3,Democratic
J. DuPlessis,HB30,YEA,H25,Republican
A. Koenig,HB30,YEA,H69,Republican
P. Pratt,HB30,YEA,H62,Republican
J. Wayne,HB30,YEA,H35,Democratic
D. Elliott,HB30,YEA,H54,Republican
S. Lee,HB30,YEA,H45,Republican
M. Prunty,HB30,YEA,H15,Republican
R. Webber,HB30,YEA,H26,Republican
J. Fischer,HB30,YEA,H68,Republican
B. Linder,HB30,YEA,H61,Republican
R. Rand,HB30,YEA,H47,Democratic
S. Westrom,HB30,YEA,H79,Democratic
K. Fleming,HB30,YEA,H48,Republican
M. Marzian,HB30,YEA,H34,Democratic
W. Reed,HB30,YEA,H24,Republican
A. Wuchner,HB30,YEA,H66,Republican
K. Flood,HB30,YEA,H75,Democratic
D. Mayfield,HB30,YEA,H73,Republican
J. Richards,HB30,YEA,H20,Democratic
J. York,HB30,YEA,H96,Republican
C. Fugate,HB30,YEA,H84,Republican
C. McCoy,HB30,YEA,H50,Republican
G. Brown,HB30,NV,H77,Democratic
T. Turner,HB30,NV,H85,Republican
S. Riggs,HB30,NV,H31,Democratic
J. Kay,HB30,NV,H56,Democratic
J. Hoover,HB30,NV,H83,Republican
W. Wells,HB30,NV,H97,Republican
A. Scott,HB30,NV,H41,Democratic
R. Nelson,HB30,NV,H87,Democratic
D. Horlander,HB30,NV,H40,Democratic
D. Owens,HB30,NV,H43,Democratic
R. Adkins,HB33,YEA,H99,Democratic
K. Flood,HB33,YEA,H75,Democratic
M. Marzian,HB33,YEA,H34,Democratic
R. Rothenburger,HB33,YEA,H58,Republican
L. Belcher,HB33,YEA,H49,Democratic
C. Fugate,HB33,YEA,H84,Republican
D. Mayfield,HB33,YEA,H73,Republican
B. Rowland,HB33,YEA,H21,Republican
D. Bentley,HB33,YEA,H98,Republican
A. Gentry,HB33,YEA,H46,Democratic
C. McCoy,HB33,YEA,H50,Republican
S. Rudy,HB33,YEA,H1,Republican
R. Benvenuti,HB33,YEA,H88,Republican
R. Goforth,HB33,YEA,H81,Republican
D. Meade,HB33,YEA,H80,Republican
S. Santoro,HB33,YEA,H60,Republican
J. Blanton,HB33,YEA,H92,Republican
J. Gooch,HB33,YEA,H12,Republican
M. Meredith,HB33,YEA,H19,Republican
D. Schamore,HB33,YEA,H10,Democratic
K. Bratcher,HB33,YEA,H29,Republican
D. Graham,HB33,YEA,H57,Democratic
J. Miller,HB33,YEA,H36,Republican
J. Shell,HB33,YEA,H71,Republican
G. Brown,HB33,YEA,H77,Democratic
J. Greer,HB33,YEA,H27,Democratic
R. Mills,HB33,YEA,H11,Republican
A. Simpson,HB33,YEA,H65,Democratic
L. Brown,HB33,YEA,H95,Republican
D. Hale,HB33,YEA,H74,Republican
C. Morgan,HB33,YEA,H81,Republican
J. Sims,HB33,YEA,H70,Democratic
T. Burch,HB33,YEA,H30,Democratic
M. Hart,HB33,YEA,H78,Republican
K. Moser,HB33,YEA,H64,Republican
K. Sinnette,HB33,YEA,H100,Democratic
M. Cantrell,HB33,YEA,H38,Democratic
A. Hatton,HB33,YEA,H94,Democratic
J. Nemes,HB33,YEA,H33,Republican
D. St. Onge,HB33,YEA,H63,Republican
J. Carney,HB33,YEA,H51,Republican
R. Heath,HB33,YEA,H2,Republican
D. Osborne,HB33,YEA,H59,Republican
W. Stone,HB33,YEA,H22,Democratic
M. Castlen,HB33,YEA,H14,Republican
T. Herald,HB33,YEA,H91,Republican
S. Overly,HB33,YEA,H72,Democratic
W. Thomas,HB33,YEA,H8,Republican
T. Couch,HB33,YEA,H90,Republican
R. Bunch,HB33,YEA,H82,Republican
R. Palumbo,HB33,YEA,H76,Democratic
J. Tipton,HB33,YEA,H53,Republican
W. Coursey,HB33,YEA,H6,Democratic
J. Jenkins,HB33,YEA,H44,Democratic
P. Pratt,HB33,YEA,H62,Republican
K. Upchurch,HB33,YEA,H52,Republican
J. DeCesare,HB33,YEA,H17,Republican
DJ. Johnson,HB33,YEA,H13,Republican
M. Prunty,HB33,YEA,H15,Republican
J. Wayne,HB33,YEA,H35,Democratic
M. Dossett,HB33,YEA,H9,Republican
J. Kay,HB33,YEA,H56,Democratic
W. Reed,HB33,YEA,H24,Republican
R. Webber,HB33,YEA,H26,Republican
J. DuPlessis,HB33,YEA,H25,Republican
D. Keene,HB33,YEA,H67,Democratic
J. Richards,HB33,YEA,H20,Democratic
S. Westrom,HB33,YEA,H79,Democratic
D. Elliott,HB33,YEA,H54,Republican
K. King,HB33,YEA,H55,Republican
S. Riggs,HB33,YEA,H31,Democratic
A. Wuchner,HB33,YEA,H66,Republican
J. Fischer,HB33,YEA,H68,Republican
A. Koenig,HB33,YEA,H69,Republican
